loop_position,capacity,journeys,litres,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status
3,10.0,2,20,153,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,33,2480706,15ccf090-8172-454e-b298-dbb6f87f300b,2018-04-23T16:00:21,
4,10.0,2,20,154,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,33,2480706,15ccf090-8172-454e-b298-dbb6f87f300b,2018-04-23T16:00:21,
5,5.0,4,20,155,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,33,2480706,15ccf090-8172-454e-b298-dbb6f87f300b,2018-04-23T16:00:21,
6,5.0,4,20,156,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,33,2480706,15ccf090-8172-454e-b298-dbb6f87f300b,2018-04-23T16:00:21,
1,20.0,1,20,157,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
2,20.0,1,20,158,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
3,20.0,1,20,159,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
4,20.0,1,20,160,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
5,20.0,1,20,161,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
6,20.0,1,20,162,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
7,20.0,1,20,163,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
8,20.0,1,20,164,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
9,20.0,1,20,165,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
10,20.0,1,20,166,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
11,20.0,1,20,167,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
12,20.0,1,20,168,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
13,10.0,1,10,169,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
14,5.0,1,5,170,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
15,5.0,1,5,171,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,34,2480712,8213d48c-5854-4a25-9aa2-99bbe56ceefe,2018-04-23T16:01:10,
1,20.0,1,20,172,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,35,2480713,e376f8ec-706a-447b-839a-b3ec67860340,2018-04-23T16:01:13,
2,20.0,1,20,173,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,35,2480713,e376f8ec-706a-447b-839a-b3ec67860340,2018-04-23T16:01:13,
3,10.0,1,10,174,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,35,2480713,e376f8ec-706a-447b-839a-b3ec67860340,2018-04-23T16:01:13,
1,20.0,1,20,175,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,36,2480714,4f9e8a25-e931-4eab-8c26-e7268af8cba6,2018-04-23T16:01:16,
2,20.0,1,20,176,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,36,2480714,4f9e8a25-e931-4eab-8c26-e7268af8cba6,2018-04-23T16:01:16,
3,20.0,1,20,177,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,36,2480714,4f9e8a25-e931-4eab-8c26-e7268af8cba6,2018-04-23T16:01:16,
1,20.0,1,20,178,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,37,2480715,c9917ac3-8101-49d1-a849-348a98b36c76,2018-04-23T16:01:22,
2,20.0,1,20,179,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,37,2480715,c9917ac3-8101-49d1-a849-348a98b36c76,2018-04-23T16:01:22,
3,20.0,1,20,180,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,37,2480715,c9917ac3-8101-49d1-a849-348a98b36c76,2018-04-23T16:01:22,
4,20.0,1,20,181,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,37,2480715,c9917ac3-8101-49d1-a849-348a98b36c76,2018-04-23T16:01:22,
5,5.0,1,5,182,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,37,2480715,c9917ac3-8101-49d1-a849-348a98b36c76,2018-04-23T16:01:22,
6,5.0,1,5,183,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,37,2480715,c9917ac3-8101-49d1-a849-348a98b36c76,2018-04-23T16:01:22,
1,20.0,5,100,184,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,38,2480716,46c3f502-40ea-4d9e-ae1c-e379eca14154,2018-04-23T16:01:25,
2,20.0,6,120,185,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,38,2480716,46c3f502-40ea-4d9e-ae1c-e379eca14154,2018-04-23T16:01:25,
3,5.0,4,20,186,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,38,2480716,46c3f502-40ea-4d9e-ae1c-e379eca14154,2018-04-23T16:01:25,
4,5.0,5,25,187,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,38,2480716,46c3f502-40ea-4d9e-ae1c-e379eca14154,2018-04-23T16:01:25,
5,5.0,5,25,188,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,38,2480716,46c3f502-40ea-4d9e-ae1c-e379eca14154,2018-04-23T16:01:25,
1,20.0,2,40,189,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,39,2480717,d9d745d9-ac74-423f-a1bf-3c7b8a627d3c,2018-04-23T16:01:28,
2,20.0,2,40,190,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,39,2480717,d9d745d9-ac74-423f-a1bf-3c7b8a627d3c,2018-04-23T16:01:28,
3,20.0,2,40,191,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,39,2480717,d9d745d9-ac74-423f-a1bf-3c7b8a627d3c,2018-04-23T16:01:28,
4,10.0,2,20,192,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,39,2480717,d9d745d9-ac74-423f-a1bf-3c7b8a627d3c,2018-04-23T16:01:28,
5,5.0,4,20,193,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,39,2480717,d9d745d9-ac74-423f-a1bf-3c7b8a627d3c,2018-04-23T16:01:28,
1,20.0,2,40,194,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,40,2480718,14852685-576f-482f-9c95-331069173811,2018-04-23T16:01:31,
2,10.0,1,10,195,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,40,2480718,14852685-576f-482f-9c95-331069173811,2018-04-23T16:01:31,
3,5.0,2,10,196,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,40,2480718,14852685-576f-482f-9c95-331069173811,2018-04-23T16:01:31,
1,20.0,3,60,197,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,41,2481054,54785577-234f-4809-b195-43b04b2004b4,2018-04-23T17:04:57,
1,20.0,2,40,198,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,42,2481055,d8d2b782-fa7d-457c-a0d2-938956b00cb7,2018-04-23T17:04:59,
2,15.0,2,30,199,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,42,2481055,d8d2b782-fa7d-457c-a0d2-938956b00cb7,2018-04-23T17:04:59,
1,20.0,2,40,200,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,43,2481056,9186e733-88f0-4960-a11f-71e70cc08561,2018-04-23T17:05:02,
2,15.0,2,30,201,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,43,2481056,9186e733-88f0-4960-a11f-71e70cc08561,2018-04-23T17:05:02,
1,20.0,1,20,202,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,44,2481057,0532089e-1037-47de-bc3d-2fbd1c84dba3,2018-04-23T17:05:02,
2,20.0,1,20,203,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,44,2481057,0532089e-1037-47de-bc3d-2fbd1c84dba3,2018-04-23T17:05:02,
3,20.0,1,20,204,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,44,2481057,0532089e-1037-47de-bc3d-2fbd1c84dba3,2018-04-23T17:05:02,
4,30.0,1,30,205,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,44,2481057,0532089e-1037-47de-bc3d-2fbd1c84dba3,2018-04-23T17:05:02,
5,5.0,1,5,206,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,44,2481057,0532089e-1037-47de-bc3d-2fbd1c84dba3,2018-04-23T17:05:02,
1,20.0,2,40,207,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,45,2481058,9b035b10-ce99-4bd7-ab84-d367c5967d43,2018-04-23T17:05:06,
2,5.0,3,15,208,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,45,2481058,9b035b10-ce99-4bd7-ab84-d367c5967d43,2018-04-23T17:05:06,
1,20.0,2,40,209,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,46,2481059,60b782da-e0b7-419e-8790-611ba3d7bfab,2018-04-23T17:05:08,
2,5.0,1,5,210,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,46,2481059,60b782da-e0b7-419e-8790-611ba3d7bfab,2018-04-23T17:05:08,
3,5.0,1,5,211,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,46,2481059,60b782da-e0b7-419e-8790-611ba3d7bfab,2018-04-23T17:05:08,
1,20.0,2,40,212,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
2,20.0,1,20,213,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
3,20.0,1,20,214,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
4,10.0,1,10,215,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
5,5.0,1,5,216,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
6,5.0,1,5,217,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
7,5.0,1,5,218,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
8,30.0,1,30,219,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
9,20.0,1,20,220,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,47,2481060,7dc2b273-ed8a-48f0-9d1e-188b3e1f2309,2018-04-23T17:05:11,
1,20.0,1,20,221,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,48,2481061,9316c027-bb28-48c9-9cb3-ba3cbd0f8bbd,2018-04-23T17:05:37,
2,20.0,1,20,222,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,48,2481061,9316c027-bb28-48c9-9cb3-ba3cbd0f8bbd,2018-04-23T17:05:37,
3,20.0,1,20,223,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,48,2481061,9316c027-bb28-48c9-9cb3-ba3cbd0f8bbd,2018-04-23T17:05:37,
4,20.0,1,20,224,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,48,2481061,9316c027-bb28-48c9-9cb3-ba3cbd0f8bbd,2018-04-23T17:05:37,
5,20.0,1,20,225,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,48,2481061,9316c027-bb28-48c9-9cb3-ba3cbd0f8bbd,2018-04-23T17:05:37,
1,20.0,1,20,226,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,49,2481062,a47d06b0-d884-49cd-bf92-8cfef07e2290,2018-04-23T17:05:39,
2,20.0,1,20,227,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,49,2481062,a47d06b0-d884-49cd-bf92-8cfef07e2290,2018-04-23T17:05:39,
3,20.0,1,20,228,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,49,2481062,a47d06b0-d884-49cd-bf92-8cfef07e2290,2018-04-23T17:05:39,
4,20.0,1,20,229,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,49,2481062,a47d06b0-d884-49cd-bf92-8cfef07e2290,2018-04-23T17:05:39,
5,30.0,1,30,230,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,49,2481062,a47d06b0-d884-49cd-bf92-8cfef07e2290,2018-04-23T17:05:39,
6,30.0,1,30,231,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,49,2481062,a47d06b0-d884-49cd-bf92-8cfef07e2290,2018-04-23T17:05:39,
1,20.0,1,20,232,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,50,2481063,b01602d9-f157-44a7-8b96-9775818d9276,2018-04-23T17:05:42,
2,20.0,1,20,233,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,50,2481063,b01602d9-f157-44a7-8b96-9775818d9276,2018-04-23T17:05:42,
3,30.0,1,30,234,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,50,2481063,b01602d9-f157-44a7-8b96-9775818d9276,2018-04-23T17:05:42,
1,20.0,1,20,235,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
2,20.0,1,20,236,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
3,20.0,1,20,237,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
4,20.0,1,20,238,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
5,20.0,1,20,239,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
6,10.0,1,10,240,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
7,10.0,1,10,241,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
8,10.0,1,10,242,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
9,5.0,1,5,243,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
10,5.0,1,5,244,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
11,5.0,1,5,245,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
12,5.0,1,5,246,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
13,40.0,1,40,247,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
14,75.0,1,75,248,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,51,2481064,06ef7c4b-9205-4d46-8b13-b329e6603874,2018-04-23T17:05:55,
1,20.0,1,20,249,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,52,2481065,c9741400-5704-4ccf-845a-eb80bcb45bd6,2018-04-23T17:05:58,
2,20.0,2,40,250,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,52,2481065,c9741400-5704-4ccf-845a-eb80bcb45bd6,2018-04-23T17:05:58,
3,10.0,2,20,251,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,52,2481065,c9741400-5704-4ccf-845a-eb80bcb45bd6,2018-04-23T17:05:58,
4,5.0,2,10,252,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,52,2481065,c9741400-5704-4ccf-845a-eb80bcb45bd6,2018-04-23T17:05:58,
5,15.0,1,15,253,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,52,2481065,c9741400-5704-4ccf-845a-eb80bcb45bd6,2018-04-23T17:05:58,
1,20.0,2,40,254,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
2,20.0,2,40,255,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
3,20.0,2,40,256,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
4,20.0,2,40,257,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
5,25.0,1,25,258,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
6,25.0,1,25,259,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
7,10.0,1,10,260,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
8,10.0,1,10,261,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
9,20.0,1,20,262,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
10,20.0,1,20,263,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,53,2481066,18f4c3d2-cce3-48d7-9252-fcb61d6018bc,2018-04-23T17:06:01,
1,20.0,2,40,264,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,54,2481067,bb25a369-03d4-437b-8e14-652b0dff50f0,2018-04-23T17:06:51,
2,20.0,2,40,265,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,54,2481067,bb25a369-03d4-437b-8e14-652b0dff50f0,2018-04-23T17:06:51,
3,20.0,2,40,266,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,54,2481067,bb25a369-03d4-437b-8e14-652b0dff50f0,2018-04-23T17:06:51,
4,10.0,2,20,267,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,54,2481067,bb25a369-03d4-437b-8e14-652b0dff50f0,2018-04-23T17:06:51,
5,10.0,2,20,268,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,54,2481067,bb25a369-03d4-437b-8e14-652b0dff50f0,2018-04-23T17:06:51,
1,20.0,1,20,269,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,55,2481068,470ea23f-c9c5-4b6f-ab37-4235f4638729,2018-04-23T17:06:54,
2,20.0,1,20,270,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,55,2481068,470ea23f-c9c5-4b6f-ab37-4235f4638729,2018-04-23T17:06:54,
3,20.0,1,20,271,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,55,2481068,470ea23f-c9c5-4b6f-ab37-4235f4638729,2018-04-23T17:06:54,
4,20.0,1,20,272,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,55,2481068,470ea23f-c9c5-4b6f-ab37-4235f4638729,2018-04-23T17:06:54,
5,10.0,1,10,273,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,55,2481068,470ea23f-c9c5-4b6f-ab37-4235f4638729,2018-04-23T17:06:54,
6,20.0,1,20,274,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,55,2481068,470ea23f-c9c5-4b6f-ab37-4235f4638729,2018-04-23T17:06:54,
1,20.0,2,40,275,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,56,2481069,b26750e5-3f6f-40dc-b98b-208d43712402,2018-04-23T17:06:57,
2,20.0,2,40,276,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,56,2481069,b26750e5-3f6f-40dc-b98b-208d43712402,2018-04-23T17:06:57,
3,20.0,1,20,277,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,56,2481069,b26750e5-3f6f-40dc-b98b-208d43712402,2018-04-23T17:06:57,
4,10.0,1,10,278,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,56,2481069,b26750e5-3f6f-40dc-b98b-208d43712402,2018-04-23T17:06:57,
5,10.0,1,10,279,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,56,2481069,b26750e5-3f6f-40dc-b98b-208d43712402,2018-04-23T17:06:57,
6,20.0,1,20,280,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,56,2481069,b26750e5-3f6f-40dc-b98b-208d43712402,2018-04-23T17:06:57,
1,20.0,1,20,281,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
2,20.0,1,20,282,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
3,20.0,1,20,283,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
4,20.0,1,20,284,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
5,20.0,1,20,285,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
6,20.0,1,20,286,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
7,20.0,1,20,287,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
8,10.0,1,10,288,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
9,10.0,1,10,289,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,57,2481070,a7a97fb1-13bc-45ce-98c5-cc0c141d05a7,2018-04-23T17:07:01,
1,20.0,3,60,290,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,58,2481071,39d96719-a68c-4eaa-98bf-cf22103439ee,2018-04-23T17:07:28,
2,20.0,3,60,291,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,58,2481071,39d96719-a68c-4eaa-98bf-cf22103439ee,2018-04-23T17:07:28,
1,30.0,1,30,292,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
2,20.0,1,20,293,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
3,20.0,1,20,294,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
4,5.0,3,15,295,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
5,5.0,3,15,296,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
6,20.0,1,20,297,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
7,20.0,1,20,298,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
8,20.0,1,20,299,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
9,20.0,1,20,300,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
10,20.0,1,20,301,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
11,20.0,1,20,302,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
12,20.0,1,20,303,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
13,20.0,1,20,304,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,59,2481072,78e83fe6-28ed-4225-b7cf-d3bd13b5c53d,2018-04-23T17:07:31,
